filename,mean_pitch_hz,jitter_local,shimmer_local,speech_rate_onsets_per_sec,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean
03-01-08-02-02-01-09.wav,118.26594567608974,0.03736557784432269,0.0,4.113538561363344,-751.9646,76.017136,10.174408,21.782381,8.567367,16.729588,-0.15796642,4.6586313,-2.6025577,0.2695206,-0.40571254,-2.8928747,-3.0875592
03-01-08-02-02-02-09.wav,115.34637013839252,0.034902841681624955,0.0,3.491670910016731,-743.5969,79.10719,6.510736,20.560448,10.9146,17.416252,-3.3495798,3.9741216,-2.1207461,-0.3920602,-0.75300455,-0.9858629,-3.7914505
03-01-01-01-01-01-10.wav,224.84018887471439,0.01631132418739271,0.0,2.5446191906697293,-596.9454,64.63007,6.648077,8.077851,-0.23067465,11.433211,-8.115619,0.8882919,-8.193811,-3.273792,-2.9207175,-1.6070095,-3.1588488
03-01-01-01-01-02-10.wav,213.055937559046,0.024260534670316518,0.0,2.606089562611302,-578.1701,73.206566,2.0347974,14.9115305,-0.5970036,8.493226,-12.140991,-1.3571066,-11.369602,-6.9111547,-3.326637,-0.8523188,-2.8861938
03-01-01-01-02-01-10.wav,238.4167427687455,0.01790051173493421,0.0,3.211078219858512,-566.4882,66.1096,3.7538128,7.080296,-0.908368,11.579635,-11.926803,-1.9896832,-14.338024,-9.761962,-2.6482642,0.05139256,-3.2751243
03-01-01-01-02-02-10.wav,208.5946797619626,0.01241079217251383,0.0,2.997002997002997,-618.22595,64.04152,9.298009,18.992546,2.3333464,13.190053,-6.9062486,4.870789,-8.8215475,-3.6123178,-2.2860515,-0.78382957,-1.843675
03-01-02-01-01-01-10.wav,224.41844415909867,0.01752850131609453,0.0,3.3611287790816418,-563.8482,79.28924,-8.369287,14.4295,3.5074444,7.566788,-16.690989,2.3697815,-13.943831,-11.143152,-5.2998757,-6.1051035,3.7261317
03-01-02-01-01-02-10.wav,200.13255210919,0.02119544171708383,0.0,3.3300187313553637,-604.18646,74.32354,0.17630854,11.393934,2.2746482,11.601082,-10.305855,4.1613684,-10.589807,-3.807657,0.19454992,-1.6261134,-2.992349
03-01-02-01-02-01-10.wav,228.2854309182026,0.015110301224679155,0.0,2.1996402671646407,-557.1139,61.53977,-1.3741652,12.489707,2.0059762,8.978362,-18.886354,8.524689,-16.038456,-11.179732,-3.6539905,-3.9874501,-2.3584929
03-01-02-01-02-02-10.wav,227.99769222505066,0.015984045386420447,0.0,2.6999966250042187,-559.7589,64.457634,3.5966105,10.952442,1.1674402,9.38888,-18.542377,1.5092171,-12.442172,-9.902979,-2.6637542,-2.533957,-3.5987625
03-01-02-02-01-01-10.wav,230.33191129276605,0.018179742825388902,0.0,2.140718813239008,-584.09845,74.61062,-0.5562803,5.7222786,1.1550866,13.801443,-12.21127,-1.4731797,-17.286146,-10.782847,-2.6320283,-0.26959646,-1.9759918
03-01-02-02-01-02-10.wav,238.263778099226,0.010200704872586529,0.0,2.408308664893884,-582.3269,73.66345,3.5461707,6.040065,-3.9498873,10.24262,-9.203853,-2.0130832,-13.870252,-11.930876,-3.2548766,-1.1376237,1.1699817
03-01-02-02-02-01-10.wav,225.86165764859112,0.017079092123283176,0.0,2.6289557568654085,-590.4057,71.67921,2.7852144,11.256137,3.1456077,10.231235,-12.192985,2.5936058,-10.011454,-10.451084,-1.0408257,-3.6297677,-2.7112553
03-01-02-02-02-02-10.wav,202.18354130598297,0.018242029152593483,0.0,3.387916431394692,-631.78436,74.591446,9.421776,15.847111,1.842416,15.649767,-7.3110404,6.318061,-8.644055,-3.6783197,-0.7883884,-2.4813354,-1.8118147
03-01-03-01-01-01-10.wav,235.0414878815193,0.023952472238098804,0.0,2.5688597117168546,-518.85535,58.90859,-3.3557403,-0.7246906,2.358441,6.758806,-9.757605,-1.1889898,-8.0461235,-10.20984,-3.7230814,-2.2465978,-4.2662697
03-01-03-01-01-02-10.wav,280.8771940027389,0.02161879407301908,0.0,3.169914628435575,-529.4572,59.658825,-3.9162123,1.9397029,-0.030130772,7.6929955,-12.442546,-2.2602546,-11.08167,-10.726847,-5.354788,-0.24625663,-5.263194
03-01-03-01-02-01-10.wav,322.0957488874985,0.021562880355472325,0.0,3.632740069879792,-533.5716,58.919846,-13.940795,-1.950317,2.062903,4.512769,-13.081351,-5.3030252,-16.581518,-11.907195,-2.0147169,-1.7206621,-7.4169188
03-01-03-01-02-02-10.wav,274.1883924291941,0.02372816235343273,0.0,2.097902097902098,-535.36005,66.8623,-6.2552166,4.612798,0.13215081,3.6647987,-16.212788,-2.698152,-13.52698,-13.774392,-4.1546564,-0.3740639,-7.1439166
03-01-03-02-01-01-10.wav,365.0629634401839,0.02153810649286648,0.0,3.387916431394692,-402.77496,58.16032,-25.085873,-7.2832766,-4.144738,1.7662868,-22.14202,-7.745809,-11.441942,-18.811954,-10.462535,-0.2633383,-9.623913
03-01-03-02-01-02-10.wav,389.55928182743446,0.019615210823906826,0.0,3.1397174254317113,-416.00418,52.35721,-21.31299,-5.6443386,-3.7148266,5.051618,-17.672102,-8.342634,-11.866908,-16.485523,-9.217528,-0.75235873,-7.5042415
03-01-03-02-02-01-10.wav,429.9570855531232,0.017995992068701984,0.0,2.943488368203636,-377.4277,43.8968,-24.442991,-1.9149348,-6.929686,0.47552598,-18.031034,-7.2075467,-10.983022,-15.06227,-11.095674,-2.9686933,-7.7734113
03-01-03-02-02-02-10.wav,374.6146070245523,0.027017552318949086,0.0,4.533267572970392,-391.66772,50.540382,-27.797194,-5.307931,-4.276943,4.182506,-19.880127,-7.113822,-10.059877,-17.584042,-10.786218,-0.8335677,-8.884531
03-01-04-01-01-01-10.wav,206.16193489212696,0.0191342871780867,0.0,3.632740069879792,-650.48944,70.19714,6.780532,13.649959,5.5938983,13.404814,-8.8595295,5.772001,-7.7939873,-8.117298,0.89314616,-3.382716,-1.0170014
03-01-04-01-01-02-10.wav,187.8085099204477,0.022492699982658314,0.0,2.5935665141745616,-628.594,77.31315,6.55915,12.851236,0.3228773,14.039377,-9.931388,5.592822,-13.277714,-10.0428915,-0.5020253,0.9986848,0.8636222
03-01-04-01-02-01-10.wav,211.09531308711038,0.018149109324508604,0.0,3.1100901219296695,-637.66895,73.86638,14.166146,16.178993,4.84615,13.720256,-9.029245,3.7535279,-11.576625,-9.54151,0.1948745,-2.881567,-3.3547783
03-01-04-01-02-02-10.wav,188.48077805069613,0.02311872298702249,0.0,3.680538059611572,-645.6941,76.85908,15.359509,16.445667,-2.1409092,13.495272,-8.285694,5.4122024,-12.382338,-6.1888766,2.0813549,-2.1387846,-2.1822493
03-01-04-02-01-01-10.wav,234.0916243744219,0.0207130078251718,0.0,3.4251462822891394,-549.6969,76.24895,-6.8534317,9.939269,6.331542,13.003709,-13.4560175,-1.3782588,-9.234915,-14.701337,-0.43682176,-2.776983,-6.1216784
03-01-04-02-01-02-10.wav,231.97535020213454,0.02650111830201413,0.0,2.8009406492347013,-590.1153,85.34381,-8.786713,9.313596,6.0355678,16.448029,-14.044169,-2.2006114,-17.799042,-17.516993,0.75044,0.3611176,-2.1902726
03-01-04-02-02-01-10.wav,198.10168991428486,0.027356322069883126,0.0,2.997002997002997,-626.65265,66.950424,9.3114395,21.612192,3.6184292,13.681565,-6.788178,2.2065918,-11.317223,-8.705804,2.578981,-2.2305748,-3.4474192
03-01-04-02-02-02-10.wav,207.84323894364385,0.02209941199894978,0.0,2.8009406492347013,-611.62354,66.78094,3.449656,19.386967,5.7699986,12.156928,-5.88949,3.9846537,-10.693566,-10.592658,0.17221504,-3.7423608,-6.8198714
03-01-05-01-01-01-10.wav,185.38963154934856,0.0191290148854795,0.0,3.330006884148847,-553.47015,88.234634,-2.3688972,8.792579,3.029175,6.401693,-14.079582,-0.15231231,-15.495272,-12.7613,-2.7191937,-3.638639,-0.6488286
03-01-05-01-01-02-10.wav,247.91426708587778,0.01960377033612015,0.0,2.7472527472527477,-505.87006,81.6538,-12.842393,1.0868381,0.4297245,2.6141682,-13.505511,0.96336687,-11.061431,-11.353541,-2.7054658,-3.3675888,-1.5594364
03-01-05-01-02-01-10.wav,205.88191691307406,0.015529812890687259,0.0,3.167560927323766,-534.1194,78.02651,-2.25674,4.935314,-2.4330258,7.734362,-10.023836,0.6846241,-13.829264,-9.341181,-2.626707,-1.9240074,-4.213579
03-01-05-01-02-02-10.wav,204.58073421520052,0.018757662540898598,0.0,2.4169305988449086,-529.8806,81.08531,-6.026219,5.742434,0.8521977,5.579107,-12.371506,3.170391,-17.437128,-9.6819315,1.3312436,-4.5921707,-3.9383192
03-01-05-02-01-01-10.wav,282.8357307260347,0.02403246106139751,0.0,3.3566433566433567,-387.10577,57.350224,-14.919951,-1.1047063,-0.7639224,-2.6003342,-15.092123,-2.0791073,-9.92163,-10.112856,-3.5207868,-4.5788155,-5.3045206
03-01-05-02-01-02-10.wav,339.1863294729841,0.023534186264705475,0.0,3.131202997008583,-398.36682,61.800625,-18.434244,-3.8000762,-8.24678,-4.3279595,-15.773356,-2.7261915,-8.563693,-9.873085,-10.200603,-5.562945,-4.9734178
03-01-05-02-02-01-10.wav,337.2463710755883,0.020450836762900226,0.0,3.1003579406302983,-419.39987,52.74186,-12.726398,1.2444072,-7.382455,-2.1719096,-14.265617,-3.1529672,-8.690493,-9.774142,-9.652477,-4.720684,-5.6438656
03-01-05-02-02-02-10.wav,292.7378824203178,0.01493262426980525,0.0,3.6254141532140305,-414.0394,55.819607,-19.067303,1.8836796,-8.054758,-4.679798,-16.170132,-2.3083327,-10.847314,-9.434909,-8.544183,-5.6883974,-5.7119155
03-01-06-01-01-01-10.wav,259.9744938478476,0.026214430381711163,0.0,2.3505790749491933,-571.376,73.519936,-6.626982,5.5569487,0.119203664,12.270017,-9.628481,-3.7037132,-17.401941,-14.563513,-0.9697167,3.242291,-1.0769432
03-01-06-01-01-02-10.wav,219.335549276787,0.02405145387425261,0.0,2.119085009365599,-640.56067,71.85816,3.281322,14.148529,-1.1688439,11.712357,-4.76581,4.9452534,-12.25807,-6.307091,2.3039792,2.6720219,-0.78903013
03-01-06-01-02-01-10.wav,256.2078029965918,0.01750813979160931,0.0,2.261897048342159,-611.25903,62.58029,5.968864,12.238518,-2.5109708,12.6237955,-9.189692,1.2985095,-13.795719,-11.055338,-1.6835551,0.55243796,-0.53023374
03-01-06-01-02-02-10.wav,215.71117857180099,0.01928152348846224,0.0,3.491649743885066,-608.02515,59.844227,8.679351,13.863491,0.4685618,12.895133,-6.9407296,5.083264,-10.899532,-6.223466,2.4504328,0.18926501,-1.7884669
03-01-06-02-01-01-10.wav,299.60103060328316,0.0313462398418672,0.0,3.710575139146568,-462.18417,58.300858,-17.537727,0.90795827,-3.5306096,3.059823,-16.407509,-6.965476,-11.590751,-13.739642,-5.0656915,-2.1740773,-5.503748
03-01-06-02-01-02-10.wav,315.41693528117315,0.021924413152267543,0.0,3.2399959500050626,-499.41486,61.027725,-19.182016,0.7407781,-2.7776914,5.643363,-17.922499,-3.6160502,-11.969256,-14.113431,-4.744703,-0.9563909,-3.4269276
03-01-06-02-02-01-10.wav,306.9801627767429,0.01567681321485147,0.0,3.9434336352981125,-477.25894,55.464527,-11.763212,2.944173,-3.2857013,3.8635623,-16.97844,-3.5644443,-12.757457,-14.06837,-7.2951365,-2.6486118,-4.988352
03-01-06-02-02-02-10.wav,280.024487885457,0.017908295401986293,0.0,2.841979481769348,-568.2842,68.41204,-6.4412766,8.530449,-0.673898,5.8591046,-14.383101,0.2999878,-12.10426,-12.466692,-2.6276278,-3.3786557,-5.5348086
03-01-07-01-01-01-10.wav,192.10407295699972,0.022370397275991855,0.0,2.6999966250042187,-636.0877,85.168045,1.8340468,9.812815,3.8140528,10.5914,-9.112691,7.6494,-11.184825,-8.160669,0.81433576,-0.3529735,-2.0785842
03-01-07-01-01-02-10.wav,202.79287030222633,0.017192453522079577,0.0,2.8542970550195492,-626.5254,94.99736,3.0830617,5.275088,3.7938724,13.29705,-7.233472,2.3746293,-16.984272,-8.537979,5.1246886,3.0119653,-5.97587
03-01-07-01-02-01-10.wav,173.32881324469923,0.01770486802652775,0.0,2.0668941685595255,-607.84125,78.518005,10.916772,10.1059675,-0.4014731,12.278199,-7.5293937,3.9885874,-11.350042,-7.5806055,1.2390832,3.8458402,-1.4199259
03-01-07-01-02-02-10.wav,220.0435925555041,0.021010772801301703,0.0,1.404843784297944,-559.569,72.53224,-8.041326,4.641993,-2.646796,11.688649,-12.281905,4.1051526,-15.934987,-6.426921,6.342727,3.5644073,-10.265973
03-01-07-02-01-01-10.wav,268.6087648187328,0.018686318161002344,0.0,1.926644783787641,-485.30457,74.91644,-11.972436,-1.0199047,-1.7015233,6.736184,-16.055283,-0.098105654,-18.787296,-10.81235,-3.2232974,-1.5914452,-9.335126
03-01-07-02-01-02-10.wav,265.195108197262,0.01731331458221077,0.0,2.64440955292951,-466.5606,73.485405,-14.642855,-2.5740721,-0.17254889,4.354225,-16.840578,-2.6020455,-17.841452,-12.022663,-2.2144916,-2.663331,-9.036466
03-01-07-02-02-01-10.wav,269.9193193735673,0.019318436270969793,0.0,2.3785808791829575,-515.4236,72.37723,-9.096273,-1.7219108,-3.6338012,7.4969096,-17.193258,2.647223,-21.486061,-11.457668,-0.7597919,-1.5592257,-10.737356
03-01-07-02-02-02-10.wav,279.44362010102907,0.017552673584490947,0.0,2.4632859207814093,-476.0867,70.18885,-10.707118,-3.3511493,-10.38779,4.6795917,-19.215637,-1.4569955,-16.61834,-13.975317,-6.4380064,0.48318407,-8.370224
03-01-08-01-01-01-10.wav,267.45887244719046,0.026384885295379933,0.0,3.398667567828522,-570.51654,53.701954,1.3271428,9.562969,0.8598375,8.916297,-10.791361,1.0856661,-9.239049,-3.1580944,0.5567524,-1.3061165,-4.80719
03-01-08-01-01-02-10.wav,228.81118489416016,0.02714178932898926,0.0,2.9382238436864916,-589.026,67.63633,4.930422,11.69105,0.29456607,8.508433,-6.898902,0.72957504,-8.612042,-5.5961685,-2.1099634,0.8912977,-1.5169055
03-01-08-01-02-01-10.wav,257.1699963695966,0.018056216710145862,0.0,2.2834308548594264,-520.56665,57.123196,-0.477673,6.28597,-3.3060648,4.8988853,-10.563694,0.20612277,-9.693843,-4.8645973,-4.3381696,-0.89825726,-6.1395082
03-01-08-01-02-02-10.wav,241.32040722257497,0.019396969976955437,0.0,3.169914628435575,-596.6689,67.47552,11.211585,12.176373,-0.18447708,10.295311,-11.800257,1.8291708,-9.830634,-1.5661733,-1.5972704,-1.2042618,-3.9362164
03-01-08-02-01-01-10.wav,267.3042529111576,0.020464795533850774,0.0,3.4251462822891394,-497.897,57.262745,-5.3051243,2.4611504,-2.7557511,5.4732223,-11.944717,-0.40087315,-9.003604,-9.008351,-6.6912065,-2.7575068,-3.5248737
03-01-08-02-01-02-10.wav,339.092514262792,0.032035675355667086,0.0,2.938241829545246,-504.48895,55.19649,-11.310443,1.4097903,-1.6465309,-0.5098449,-12.559837,-3.8015962,-11.008413,-6.7522497,-4.2338557,-4.2259884,-5.7254505
03-01-08-02-02-01-10.wav,332.68100958058545,0.023466594892622736,0.0,1.9246852337690608,-466.98376,45.48193,-3.3368533,2.0831475,-9.271566,5.9087863,-13.520137,-2.262851,-7.1044655,-7.264107,-7.666126,-2.0499134,-7.079326
03-01-08-02-02-02-10.wav,287.9235321394193,0.024879486330408554,0.0,2.2834308548594264,-463.9473,55.791977,-4.6750946,4.4859443,-7.206392,4.994133,-12.510364,-1.9095058,-9.404054,-8.369539,-6.246583,-0.9484223,-4.934122
03-01-01-01-01-01-11.wav,109.09537374005082,0.02964846644676106,0.0,2.231801847878792,-758.8544,71.904785,19.165865,27.339312,8.181487,17.790678,1.274712,9.492996,3.147951,2.6817024,1.2542043,1.4822494,2.8047476
03-01-01-01-01-02-11.wav,123.2355965812038,0.028522436880905007,0.0,2.578063632518513,-732.5187,76.38943,17.638344,26.667929,5.4494386,18.025309,1.0683861,10.585946,3.3093407,1.4424695,-0.6325084,0.84913546,2.8457286
03-01-01-01-02-01-11.wav,110.73613604226728,0.02646607626075399,0.0,3.1218700001300776,-739.2804,70.36791,17.302437,28.553045,9.391957,17.10453,1.5385965,8.9337435,2.297414,1.7264214,-0.45298386,2.2758436,2.7612374
03-01-01-01-02-02-11.wav,109.88076484994654,0.031241677773002755,0.0,2.8392659971607337,-733.25635,79.312614,20.48084,33.42806,10.248782,20.7964,2.6663637,9.544006,2.682493,2.2736032,0.65574276,2.9822109,5.3194246
03-01-02-01-01-01-11.wav,100.26890117482193,0.043849040263847484,0.0,4.893091057366396,-768.209,72.479195,18.02152,29.731403,10.034633,21.671068,6.7402043,12.245994,6.0878534,3.5209444,2.2097752,4.1666636,6.308905
03-01-02-01-01-02-11.wav,98.19826184351078,0.0348909252295087,0.0,5.394605394605395,-753.7456,86.04419,19.870487,31.126114,12.524379,23.635899,7.207679,11.000593,4.222551,2.1261406,1.4994441,2.400318,5.1807437
03-01-02-01-02-01-11.wav,102.70267684725403,0.03463936517789355,0.0,2.997002997002997,-742.5898,77.872635,16.302908,31.207113,7.2443495,17.545584,3.6896102,9.412281,-0.23175663,0.19097403,1.3019347,1.9625459,4.961073
03-01-02-01-02-02-11.wav,101.1710790631963,0.02260243309879404,0.0,4.90418672236854,-753.3549,78.284836,15.46835,34.490685,8.380394,22.007301,8.406257,9.259832,4.5958076,3.831504,0.44680476,2.637773,7.6279807
03-01-02-02-01-01-11.wav,95.48002574228106,0.03078404435941232,0.0,5.212179125222604,-759.66895,81.5417,16.198223,28.41745,8.285496,23.475157,4.777773,8.465812,4.7015576,2.2609785,1.8859212,2.0923853,7.692547
03-01-02-02-01-02-11.wav,110.25758371790755,0.028148716369138817,0.0,7.492474077377634,-774.5937,70.74321,8.281498,31.23466,9.911882,21.056744,6.55848,9.031161,5.864817,4.257431,2.6843185,0.23999684,6.807195
03-01-02-02-02-01-11.wav,106.32664159500382,0.026582014006639246,0.0,2.3869908995971953,-751.35645,74.12404,17.598696,32.9411,9.036399,24.251823,4.012048,10.606648,4.446539,3.9987247,1.1864192,3.4378946,7.0952277
03-01-02-02-02-02-11.wav,108.73013925353283,0.023099375969651524,0.0,4.169743300178083,-752.089,79.75933,16.11674,31.51675,9.46981,20.750896,4.685381,9.287197,3.5769992,2.9288702,1.4672899,2.6454413,7.6168294
03-01-03-01-01-01-11.wav,161.13350118763594,0.02622008651660748,0.0,2.900321586583327,-691.5276,67.64158,11.938577,16.43815,4.749771,13.948555,1.1265167,5.302118,-1.9748181,-0.5397119,-1.1379021,-1.7436152,1.6346164
03-01-03-01-01-02-11.wav,132.54652766989383,0.024258634783986825,0.0,2.4974960001040625,-691.32794,71.89916,14.167541,19.753836,3.7533944,16.2706,2.5097377,5.5251164,-0.06041507,2.077674,-1.913506,1.1648686,3.293854
03-01-03-01-02-01-11.wav,129.71458947775406,0.019228426993468304,0.0,3.15473999684526,-685.7315,67.12879,11.678577,22.698023,3.2329319,16.0328,3.4011948,4.036273,-0.36767516,0.98980397,-2.2713048,0.68363726,2.6733751
03-01-03-01-02-02-11.wav,134.7528069020074,0.022181344668769146,0.0,3.0896779010788125,-680.117,64.21047,13.815179,22.578897,3.9125214,15.696125,-1.2008842,7.06071,-0.6535125,2.1166143,-1.9157319,-1.143813,0.8187285
03-01-03-02-01-01-11.wav,196.95887784432378,0.024046445093938964,0.0,2.2291711817703335,-518.1816,67.13934,4.3139734,15.141035,-1.4810348,8.51243,-2.2059863,3.8421106,-1.1363125,-0.61463594,-6.5249534,-3.6665432,1.2099451
03-01-03-02-01-02-11.wav,199.97526070291246,0.023925066638911186,0.0,2.749534583989689,-514.6045,62.555244,-0.16409329,14.666086,1.1578258,9.740502,-3.0039856,2.7485201,1.1188418,0.16323674,-2.8586307,-0.61221015,1.296046
03-01-03-02-02-01-11.wav,198.56515583025734,0.021933068810655324,0.0,2.5836316171919154,-532.39343,68.55252,-3.2168446,13.159064,-4.7356954,6.3896136,-6.5848775,1.6762503,-3.0002737,-3.8860216,-7.778787,-5.6636786,-1.775321
03-01-03-02-02-02-11.wav,175.36190857312963,0.016905266877947273,0.0,2.854288568574283,-534.58734,57.255585,3.9571714,13.832829,-2.3468115,5.326597,-3.0084047,-0.12048284,-3.1616578,-1.9302611,-4.3962054,-5.4418507,-1.7616675
03-01-04-01-01-01-11.wav,124.2179372134843,0.03043205941931312,0.0,2.6973026973026974,-728.32996,70.00835,12.096615,26.873281,8.910946,20.300043,2.798938,8.51889,3.1881173,4.2155175,-1.7485253,2.7803721,5.0903306
03-01-04-01-01-02-11.wav,134.99032385429118,0.03773582858743532,0.0,3.05249952304695,-740.29376,76.22516,17.390541,31.961319,10.291514,21.04695,2.1729906,10.960994,3.20927,4.124545,-0.83922726,-0.21939683,5.331582
03-01-04-01-02-01-11.wav,117.33250328909963,0.0293845156465345,0.0,3.110108441470469,-727.67084,70.09896,16.423569,30.122835,7.4193506,14.084161,2.5438056,8.420693,1.7196255,2.980689,-1.1151001,-1.5581781,2.88185
03-01-04-01-02-02-11.wav,114.3759110806847,0.02651152575058973,0.0,2.6187373079137997,-728.0648,68.76649,17.807657,28.844748,6.74095,16.37297,2.437414,10.408105,2.4962637,3.4472132,-1.5671787,1.0027065,3.6467543
03-01-04-02-01-01-11.wav,176.17857393761406,0.022519132570776836,0.0,2.3976023976023977,-635.47363,63.993034,6.897575,16.907991,0.07839517,9.819348,-0.16363856,3.4819324,-2.0873644,-0.17977154,-3.0077584,-3.7073565,-0.40139884
03-01-04-02-01-02-11.wav,193.1130570334579,0.024835614334797307,0.0,3.05249952304695,-579.0722,81.82524,4.5997615,19.85055,2.2410452,12.95065,-1.5788996,0.7400022,-2.3578207,-2.3916228,-3.8051746,-4.2085004,-0.14486441
03-01-04-02-02-01-11.wav,180.30756465477828,0.023072708011159935,0.0,2.0771256537382077,-597.0054,61.306602,3.7224646,18.924969,-0.8100768,8.881651,-5.6663995,4.264951,-3.267134,-4.861645,-5.993853,-5.11075,-4.0681047
03-01-04-02-02-02-11.wav,185.35589479151318,0.023108161432746386,0.0,2.6973026973026974,-555.52844,54.855057,4.1999674,19.728914,0.28959876,8.306349,-3.6686802,5.1586347,-5.519344,-3.1201112,-6.4236965,-5.6419034,-2.779518
03-01-05-01-01-01-11.wav,161.85981431752595,0.029028549717304522,0.0,2.219999653125054,-570.80414,64.99627,2.805213,17.679733,-0.6299579,10.008672,-4.04525,5.4957833,0.061961878,0.2151408,-2.9295425,-1.2619102,1.9666748
03-01-05-01-01-02-11.wav,143.82041661348597,0.031904839499837336,0.0,2.0172062893610376,-611.8498,65.9326,7.326173,21.691463,1.1237137,10.333849,-0.6610798,5.367178,0.2725135,1.1494321,-3.557552,-1.6080966,3.6782796
03-01-05-01-02-01-11.wav,176.05358184357956,0.02157957412466726,0.0,2.017218399913548,-566.9577,64.87337,-0.0557412,17.342953,-3.3469887,6.539287,-3.3267765,4.8000417,-2.1107717,-1.0518438,-4.365917,-4.6788044,1.7928998
03-01-05-01-02-02-11.wav,162.041278387656,0.024119680416732864,0.0,2.6758835990634404,-563.58875,68.88383,2.2525272,20.982067,-3.2884407,8.304085,-2.9706047,4.567684,-3.48683,-1.4316787,-3.7615685,-6.455773,2.7940562
03-01-05-02-01-01-11.wav,214.1701519758573,0.029854801608865934,0.0,2.5446191906697293,-476.8604,55.22922,-5.1908913,15.66881,-2.5836656,4.8709164,-6.6226087,1.3811269,-0.22890206,0.25789586,-3.765286,-4.5730085,-0.32228395
03-01-05-02-01-02-11.wav,297.9236732860181,0.02513516373242714,0.0,2.7703447190303794,-407.55774,54.45603,-13.608109,13.5738,-6.7707224,-0.42783836,-8.232095,0.36226207,-3.520916,-0.0037949795,-7.098348,-5.576873,-1.2700322
03-01-05-02-02-01-11.wav,243.00776540675037,0.023969066290903493,0.0,2.0318642883977374,-393.40836,57.16402,-5.2826514,15.507657,-1.7194499,2.2483082,-11.081664,3.628679,0.09609466,0.9674676,-5.5669513,-4.3821363,-0.68711096
03-01-05-02-02-02-11.wav,292.2522586900242,0.014533781346765319,0.0,2.6522121106635503,-372.38046,44.784588,-16.108162,12.324383,-9.942546,-2.0335054,-10.663688,2.7616923,-3.6376016,-0.60298073,-6.8955135,-6.729144,-2.0643177
03-01-06-01-01-01-11.wav,145.5823368712859,0.027329562543483964,0.0,2.3053924570440545,-682.21765,72.50126,10.495389,24.943312,2.75027,15.018012,0.9109287,9.396455,1.2740452,3.2063186,-2.5157397,1.4255546,4.151856
03-01-06-01-01-02-11.wav,155.9720192939302,0.031159391770190486,0.0,2.5688597117168546,-650.5551,71.148705,11.252196,24.18941,0.17565362,13.545244,-0.8255597,8.978571,2.1034908,2.7192085,-3.1302063,-0.78964436,1.310778
03-01-06-01-02-01-11.wav,155.45919768088885,0.021453533660188605,0.0,2.523791997476208,-639.8367,69.84196,6.485267,20.101355,1.3025182,12.839445,-0.06037862,6.6414905,-4.000487,-5.13464,-4.2076144,-1.5266212,-0.16529447
03-01-06-01-02-02-11.wav,148.98288448415408,0.026797562246468683,0.0,2.4974960001040625,-626.8488,66.11755,8.598803,18.635511,0.6458629,12.805634,-0.865083,6.600624,-2.4932745,-2.6597872,-2.0770981,-1.8546119,0.53479195
03-01-06-02-01-01-11.wav,217.69459604938348,0.024683409213917085,0.0,3.7462440001560933,-512.7294,64.373215,-9.571567,12.608449,-2.8773801,7.5383162,-6.5301986,1.54813,-2.063712,-4.56417,-7.9781766,-3.5056963,-0.9217748
03-01-06-02-01-02-11.wav,245.80065493314578,0.028040269083248838,0.0,2.80968300011707,-472.82214,53.581142,-7.7759047,11.045126,-1.890745,7.6940746,-4.9109936,1.6305256,-0.97697777,-1.9669666,-5.455019,-0.7456889,-0.7362272
03-01-06-02-02-01-11.wav,254.57741670062146,0.021814132551501955,0.0,2.9318348399706817,-462.72717,50.606747,-12.509428,9.563113,-5.060164,5.799751,-8.065089,1.1617408,-3.5079677,-6.543609,-7.583009,-3.5594227,-1.8323157
03-01-06-02-02-02-11.wav,263.28524993498115,0.020999891443457132,0.0,2.869478578545334,-452.08484,50.328873,-10.448164,11.337685,-9.023393,5.6652822,-5.5315776,2.9118345,-4.7956266,-4.235192,-7.4464116,-3.4620092,-1.502855
03-01-07-01-01-01-11.wav,150.63718325578276,0.025696238809666466,0.0,2.997002997002997,-649.1862,65.535484,9.51845,23.14117,4.719982,10.930837,-1.7183031,7.820291,-0.5744995,0.044595823,-4.112142,-2.1226356,3.4710958
03-01-07-01-01-02-11.wav,152.37214064375806,0.024341171380089514,0.0,2.4974996097656863,-621.0192,63.139572,8.43082,20.049997,5.6631594,11.390047,-4.064478,8.196553,-0.77208966,-0.98129505,-3.2626896,-2.1505773,2.4727726
03-01-07-01-02-01-11.wav,135.28174773786844,0.02182321514370456,0.0,1.729044342783041,-657.07434,65.92716,15.5246,20.474106,0.96973574,10.091519,-0.9571335,8.445911,-2.8448021,2.8921936,-1.7736984,-2.0827074,4.272558
03-01-07-01-02-02-11.wav,135.09255413440664,0.0343916746786647,0.0,2.45209336118427,-628.4022,71.628784,18.12577,22.606134,0.6876776,7.724906,-4.560065,8.276053,-2.570548,2.0133154,-5.0768037,-3.1602116,2.518326
03-01-07-02-01-01-11.wav,167.9522429885751,0.030036698890685984,0.0,2.6289413581768293,-583.4716,63.945915,4.80797,21.99493,3.5129385,11.254563,-3.155287,8.18498,-1.1488975,0.14680973,-4.976991,-0.8577298,4.9166393
